model_alias,password_id,family,condition,group_id,password,expected_structural_label,structure_type,template_id,template_group,template_text,logp_yes_group,logp_no_group,p_yes_norm,p_no_norm
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.8180618087003149,-2.325861243700973,0.6242904691528198,0.3757095308471802
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.26634903973421786,-2.1037118712510625,0.8626365155248897,0.13736348447511018
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.8522878968252662,-1.1823459611822567,0.5817735047272593,0.41822649527274064
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.523410365053588,-2.230576823905777,0.4273103112332137,0.572689688766786
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.1282169478743493,-0.6827820329943318,0.3904467025370096,0.6095532974629905
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.5769550723940926,-1.696269350709219,0.753861499965705,0.246138500034295
qwen25_1p5b,E2_131,random_like,random_control,random_29,YH-V$LtJ6F$QVP9h3q@*,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.5870608688167425,-0.9322187988676793,0.5854428991927424,0.4145571008072576
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.2541889410713185,-0.9718917374310775,0.429890676192829,0.5701093238071709
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-0.7758565813193029,-1.4173136605374839,0.6550827610430117,0.3449172389569884
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.5488396771304642,-1.4109866170822916,0.7031090163755523,0.2968909836244477
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.5467159936172816,-2.0346971427444642,0.6196307274834663,0.3803692725165337
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.19423953112835787,-1.8540830775864217,0.8402169999119388,0.15978300008806132
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.7158214658145057,-1.2604645386831632,0.6328918522522063,0.36710814774779366
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.8393664725867986,-0.8097624486980607,0.26316087959667,0.7368391204033302
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.2672061987078236,-0.4885734867434509,0.31461464272424733,0.6853853572757526
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.518449792221149,-1.2176664279548124,0.6680140673487166,0.33198593265128346
qwen25_1p5b,E2_132,random_like,random_control,random_30,fn01gQjHkUYhitze%F91,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9353540220134126,-0.6064486716174557,0.4185069920819896,0.5814930079180104
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.6816634156574655,-1.0540545441822675,0.3480529164453077,0.6519470835546923
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.2512073106172095,-1.703658859516766,0.6112219533185617,0.3887780466814383
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.7724572898045281,-1.484496984959545,0.6708517011272979,0.32914829887270214
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.8431428744223037,-2.1395764373042185,0.5735704410080051,0.426429558991995
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.2540513481874553,-1.7842448485107931,0.8220346238561997,0.17796537614380023
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-1.0117882439170574,-1.2386191694178983,0.5564658308126518,0.4435341691873483
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.2480720591921,-1.2628831748306015,0.27186340976507606,0.7281365902349239
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.439534088589102,-0.43309999575560437,0.2676782841428293,0.7323217158571707
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.660345905156872,-1.1733305217744752,0.6255058772299296,0.3744941227700704
qwen25_1p5b,E2_133,random_like,random_control,random_31,ylaB*EEZ5MYab&j&@HMhVR,no,random_like_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.8589625959837872,-0.6545219139833879,0.4490671052867292,0.5509328947132708
qwen25_1p5b,E2_134,random_like,random_control,random_32,kT!ThcFG5zs8gE,no,random_like_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.708412798334553,-0.7890401458359548,0.2850857379192813,0.7149142620807186
qwen25_1p5b,E2_134,random_like,random_control,random_32,kT!ThcFG5zs8gE,no,random_like_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.0841918625686735,-1.4725935987455752,0.5958978906847072,0.40410210931529283
qwen25_1p5b,E2_134,random_like,random_control,random_32,kT!ThcFG5zs8gE,no,random_like_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.7558961786229543,-1.3856256463519663,0.6524281172913489,0.3475718827086513
qwen25_1p5b,E2_134,random_like,random_control,random_32,kT!ThcFG5zs8gE,no,random_like_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.7687327992609834,-2.2447834670069504,0.6168148648069771,0.38318513519302294
qwen25_1p5b,E2_134,random_like,random_control,random_32,kT!ThcFG5zs8gE,no,random_like_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.35264108021310814,-1.3053484383805125,0.7216593235419485,0.27834067645805155
